RecordID,game_selector,gid,game_date,year,month,day,local_game_time,stadium_name,stadium_location,split,season_type,away_team_abbr,away_team_name,away_team_type,away_team_mascot,home_team_abbr,home_team_name,home_team_type,home_team_mascot,game_number,inning,top_or_bottom,atbat_num_within_game,start_tfs,start_tfs_zulu,batter_id,batter_name,batter_team,stand,b_height,pitcher_id,pitcher_name,pitcher_team,p_throws,event,event_es,home_team_runs,away_team_runs,pitch_result,pitch_type,pitch_type_name,pitch_type_confidence,balls,strikes,last_pitch_in_atbat,pitch_num_within_atbat,ax,ay,az,break_angle,break_length,break_y,des,des_es,end_speed,event_num,id,nasty,pfx_x,pfx_z,play_guid,px,pz,spin_dir,spin_rate,start_speed,sz_bot,sz_top,tfs,tfs_zulu,vx0,vy0,vz0,x0,y0,z0,zone,away_team,home_team
165,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,42,020410,2017-07-19T02:04:10Z,516416,Jean Segura,Seattle Mariners,R,5-10,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,4,1,B,SL,slider,0.958,0,1,0,2,5.857993,22.63259,-40.61691,-9,12.5,23.9,Ball,Bola mala,73.4,346,346,17,4.358289,-6.281405,9990fed1-75a4-4dbe-a75b-bad846dba97d,1.621135,0.8680488,34.753,2778.686,79.5,1.504,3.301,020431,2017-07-19T02:04:31Z,4.244415,-115.5308,-1.80708346183265,-0.809625690262936,50.0000000000001,5.58382176107778,14,Mariners,Astros
166,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,42,020410,2017-07-19T02:04:10Z,516416,Jean Segura,Seattle Mariners,R,5-10,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,4,1,B,SL,slider,0.909,1,1,0,3,5.778505,21.57239,-23.49818,-14.3,6.8,23.8,Ball,Bola mala,75.3,347,347,50,3.995118,5.998288,8ec34698-e056-448b-af9c-c574efa1a60b,-0.5370178,3.432464,146.336,2595.604,82,1.504,3.301,020452,2017-07-19T02:04:52Z,1.027938,-119.1487,0.760971003143602,-1.49238855580897,50,5.22229907291893,11,Mariners,Astros
167,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,42,020410,2017-07-19T02:04:10Z,516416,Jean Segura,Seattle Mariners,R,5-10,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,4,1,B,FT,two-seam fastball,0.926,2,1,0,4,-22.23384,29.29465,-24.26793,39.3,7.3,23.8,Ball,Bola mala,84.3,348,348,42,-12.2449,4.354152,7f06976c-a2ca-4723-b953-8213e8b09516,1.140056e-02,1.372031,250.425,2197.246,92.4,1.504,3.301,020509,2017-07-19T02:05:09Z,7.374229,-133.9939,-4.6397066877886,-1.187404878232,50,4.86257116242775,14,Mariners,Astros
168,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,42,020410,2017-07-19T02:04:10Z,516416,Jean Segura,Seattle Mariners,R,5-10,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,4,1,X,FT,two-seam fastball,0.93,3,1,1,5,-22.96897,29.27968,-25.11186,40.5,7.7,23.8,"In play, out(s)","En juego, out(s)",83.1,349,349,57,-12.96508,3.986326,0abef29c-f9ef-40d2-9793-68d74321892b,-0.6489588,2.81083,252.909,2130.049,91.2,1.504,3.301,020526,2017-07-19T02:05:26Z,5.939868,-132.5122,-1.14689482156077,-1.23978349303683,50,5.09001363948542,1,Mariners,Astros
169,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,43,020536,2017-07-19T02:05:36Z,592325,Benjamin Gamel,Seattle Mariners,L,5-11,502748,Brad Peacock,Houston Astros,R,Lineout,Línea de Out,4,1,S,KC,knuckle curveball,0.624,0,0,0,1,7.335408,23.11875,-44.01624,-10.4,13.9,23.8,Called Strike,Strike cantado,71.9,353,353,74,5.645752,-9.114435,5741b7ee-b0a6-4d82-94c5-35a9d8f2c4c4,0.5423177,1.952318,31.774,2705.335,78.4,1.504,3.301,020605,2017-07-19T02:06:05Z,4.072948,-113.9155,1.3888493495696754,-2.0091995887583685,50.00000000000002,5.724121687542661,9,Mariners,Astros
170,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,43,020536,2017-07-19T02:05:36Z,592325,Benjamin Gamel,Seattle Mariners,L,5-11,502748,Brad Peacock,Houston Astros,R,Lineout,Línea de Out,4,1,B,FT,two-seam fastball,0.934,0,1,0,2,-18.76755,29.52744,-20.14099,40.5,6,23.8,Ball,Bola mala,83.3,354,354,43,-10.70366,6.862787,b7b78cac-6ea4-440d-9f34-782de4c7e7d7,-1.383637,3.431894,237.333,,90.9,1.504,3.301,020620,2017-07-19T02:06:20Z,6.832548,-133.1318,-0.21518132899253584,-2.62467120639831,50.000000000000014,4.975930336108262,11,Mariners,Astros
171,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,43,020536,2017-07-19T02:05:36Z,592325,Benjamin Gamel,Seattle Mariners,L,5-11,502748,Brad Peacock,Houston Astros,R,Lineout,Línea de Out,4,1,X,SL,slider,0.914,1,1,1,3,6.529562,22.12041,-44.40789,-8.8,13.3,23.9,"In play, out(s)","En juego, out(s)",73.7,355,355,53,4.822282,-9.035064,55fe4d94-467f-4957-883a-dc9103a4d2c6,-0.7832389,1.931097,28.089,,79.5,1.504,3.301,020636,2017-07-19T02:06:36Z,2.266651,-116.077,1.244399146259695,-2.395786669829842,50.000000000000014,5.622413413953472,13,Mariners,Astros
172,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,44,020658,2017-07-19T02:06:58Z,429664,Robinson Cano,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Walk,Base por Bolas,4,1,S,SL,slider,0.981,0,0,0,1,1.403909,19.64622,-37.43737,-3.4,10,23.9,Foul,Foul,77.6,359,359,59,0.9604912,-3.600931,8c2dfc7c-5d43-4fd3-8433-f210bec88d88,-0.1564441,1.903741,14.933,,85.5,1.513,3.319,020727,2017-07-19T02:07:27Z,5.492625,-120.8737,0.9177692375274327,-2.5628441826790374,49.99999999999996,4.761308016342917,8,Mariners,Astros
173,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,44,020658,2017-07-19T02:06:58Z,429664,Robinson Cano,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Walk,Base por Bolas,4,1,B,CH,changeup,0.902,0,1,0,2,-23.71011,25.54005,-28.09457,36.3,9.8,23.8,Ball,Bola mala,76.7,360,360,35,-16.32528,2.808869,f80b6c1e-7fd1-4254-bb31-59912ed852da,0.5931149,0.4552067,260.237,,84,1.513,3.319,020752,2017-07-19T02:07:52Z,12.09613,-121.8458,-4.958045632555801,-2.3893924874629215,49.99999999999999,4.964509062749839,14,Mariners,Astros
174,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,44,020658,2017-07-19T02:06:58Z,429664,Robinson Cano,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Walk,Base por Bolas,4,1,S,SL,slider,0.932,1,1,0,3,3.891185,20.14124,-28.69663,-9.4,8.1,23.9,Foul,Foul,76.3,361,361,34,2.704787,2.417177,133eaf51-1e46-4b5e-a1f0-6428a01a57c6,0.238867,1.825646,131.787,,82,1.513,3.319,020818,2017-07-19T02:08:18Z,6.033328,-119.3371,-1.1226256385337854,-2.654819310533091,49.999999999999986,4.856570437882183,9,Mariners,Astros
175,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,44,020658,2017-07-19T02:06:58Z,429664,Robinson Cano,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Walk,Base por Bolas,4,1,B,KC,knuckle curveball,0.989,1,2,0,4,5.797089,21.64013,-43.26698,-8.6,15.3,23.8,Ball,Bola mala,68.6,362,362,55,4.987082,-9.542952,7f0a49da-62e8-4457-a8fb-c6e85afbf7b0,1.032239,0.2878938,27.59,,74.7,1.513,3.319,020842,2017-07-19T02:08:42Z,5.195426,-108.25,-1.0022025113830055,-2.057652627192014,50.000000000000064,5.558666822593055,14,Mariners,Astros
176,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,44,020658,2017-07-19T02:06:58Z,429664,Robinson Cano,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Walk,Base por Bolas,4,1,B,FT,two-seam fastball,0.934,2,2,0,5,-25.54479,29.90799,-24.51486,43.8,7.8,23.8,Ball,Bola mala,83.9,363,363,24,-14.31853,4.293175,1f0f537e-816d-43a1-988f-895446309543,-1.525211,2.430539,253.309,,92.3,1.513,3.319,020905,2017-07-19T02:09:05Z,7.595427,-133.9242,-1.898066061851458,-2.569679122705503,50.00000000000002,4.908207711964688,11,Mariners,Astros
177,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,44,020658,2017-07-19T02:06:58Z,429664,Robinson Cano,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Walk,Base por Bolas,4,1,B,SL,slider,0.941,3,2,1,6,-4.716424,22.09619,-26.65289,7.8,7.5,23.9,Ball,Bola mala,76.8,364,364,39,-3.19407,3.739058,5e60f150-a51d-4dc3-b2e8-4519763ce0e3,-0.6393536,1.073274,220.505,,82.9,1.513,3.319,020946,2017-07-19T02:09:46Z,5.933417,-120.8629,-3.4826897124056586,-2.7072383771014525,49.99999999999995,4.85657472525361,13,Mariners,Astros
178,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,top,45,020952,2017-07-19T02:09:52Z,443558,Nelson Cruz,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Forceout,Out Forzado,4,1,X,FT,two-seam fastball,0.932,0,0,1,1,-22.54272,28.80027,-25.29905,39.2,7.4,23.8,"In play, out(s)","En juego, out(s)",84.6,369,369,38,-12.54107,3.824729,ca6f52f9-ecaa-48a8-8aea-03c6c898ef41,-8.115529e-02,2.065395,253.039,,92.1,1.535,3.371,021117,2017-07-19T02:11:17Z,6.958913,-134.3107,-2.753725227911872,-1.1027425547923158,50.000000000000014,4.900902014224744,8,Mariners,Astros
179,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,46,021325,2017-07-19T02:13:25Z,493329,Yulieski Gurriel,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Pop Out,Elevado de Out,4,1,B,SI,sinker,0.906,0,0,0,1,-12.44471,25.4685,-23.14348,25.3,6.5,23.8,Ball,Bola mala,80,376,376,70,-7.611593,5.523393,94956b4b-f0a2-4615-9bbe-59ecb87eca6b,1.179877,3.022964,234.033,2110.366,87.3,1.535,3.371,021400,2017-07-19T02:14:00Z,6.795949,-126.9337,-2.147603574425023,-0.5405374776418306,49.999999999999986,5.7185915313586495,12,Mariners,Astros
180,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,46,021325,2017-07-19T02:13:25Z,493329,Yulieski Gurriel,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Pop Out,Elevado de Out,4,1,X,SI,sinker,0.723,1,0,1,2,-16.13828,24.10747,-30.86974,27,8.8,23.8,"In play, out(s)","En juego, out(s)",79.6,377,377,31,-10.3349,0.8352774,2eedecd2-7010-4773-bce5-bc78c0656231,-1.295275,2.823238,265.379,,85.4,1.535,3.371,021419,2017-07-19T02:14:19Z,1.669768,-125.5236,-1.0276794856219582,-0.659569497956572,49.99999999999994,5.738916407909465,11,Mariners,Astros
181,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,47,021441,2017-07-19T02:14:41Z,503556,Marwin Gonzalez,Houston Astros,L,6-1,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,4,1,S,CH,changeup,0.982,0,0,0,1,-14.94272,24.5876,-24.7654,28.8,7.9,23.8,Called Strike,Strike cantado,76.2,381,381,58,-10.07284,4.994146,96a05aaa-20c5-413d-a90f-6f968b0fd5ec,0.525869,2.556261,243.627,1625.503,83.5,1.535,3.371,021517,2017-07-19T02:15:17Z,5.496968,-121.2757,-2.7116992147800487,-0.46617970644454004,49.999999999999936,5.857793349196594,6,Mariners,Astros
182,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,47,021441,2017-07-19T02:14:41Z,503556,Marwin Gonzalez,Houston Astros,L,6-1,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,4,1,B,SL,slider,0.905,0,1,0,2,-1.293339,21.67851,-29.50302,0.8,8.2,23.9,Ball,Bola mala,77.2,382,382,33,-0.8696797,1.796083,8d25d79b-9e7b-44c7-8a59-b68410f3866c,1.688399,1.425981,205.836,,82.9,1.535,3.371,021541,2017-07-19T02:15:41Z,5.565948,-120.9248,-4.182529141873042,-0.5220629646515639,50.00000000000008,5.7414876554957095,14,Mariners,Astros
183,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,47,021441,2017-07-19T02:14:41Z,503556,Marwin Gonzalez,Houston Astros,L,6-1,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,4,1,S,SI,sinker,0.896,1,1,0,3,-14.57213,25.13404,-23.8978,28.5,6.9,23.8,Called Strike,Strike cantado,80.2,383,383,55,-9.124642,5.182345,4f3e2c19-f135-4345-a619-1285f94e4a8d,1.082639,2.640116,240.405,,86.9,1.535,3.371,021602,2017-07-19T02:16:02Z,6.688127,-127.0302,-2.954332803907999,-0.4252149368435895,49.99999999999999,5.710395619075831,12,Mariners,Astros
184,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,47,021441,2017-07-19T02:14:41Z,503556,Marwin Gonzalez,Houston Astros,L,6-1,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,4,1,B,CH,changeup,0.915,1,2,0,4,-15.85424,22.8277,-33.00395,24.3,10,23.9,Ball,Bola mala,77.1,384,384,26,-10.81443,-0.5660871,5475339a-1e1b-4141-9db4-e3010d522fa3,-0.3383639,1.103365,272.997,,83.4,1.535,3.371,021626,2017-07-19T02:16:26Z,3.834475,-121.2279,-3.7717940003753667,-0.5585016455219122,50,5.548234137440675,13,Mariners,Astros
185,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,47,021441,2017-07-19T02:14:41Z,503556,Marwin Gonzalez,Houston Astros,L,6-1,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,4,1,S,CU,curveball,0.623,2,2,1,5,4.677322,23.19963,-32.08434,-8.5,10,23.8,Swinging Strike,Strike tirándole,72.9,385,385,40,3.527315,6.765301e-02,97e0ad07-f0f0-43c9-a129-36d28ce5e5bd,0.346351,1.199429,91.098,,79.5,1.535,3.371,021649,2017-07-19T02:16:49Z,1.303475,-115.5951,-3.6427686219610305,-0.6788970987355617,50.00000000000002,5.902485558847712,14,Mariners,Astros
186,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,48,021653,2017-07-19T02:16:53Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Home Run,Jonrón,5,1,B,CH,changeup,0.989,0,0,0,1,-19.82865,24.15185,-25.08884,34.9,8.7,23.8,Ball,Bola mala,76.9,389,389,67,-13.5385,4.837599,6e6f9057-dffa-4b6c-97cd-5ec4f7151e17,1.15305,0.5687147,250.337,,83.6,1.565,3.411,021725,2017-07-19T02:17:25Z,7.855301,-121.552,-6.81910498573592,-0.3986337086110197,49.99999999999996,5.592999433184967,14,Mariners,Astros
187,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,48,021653,2017-07-19T02:16:53Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Home Run,Jonrón,5,1,B,SL,slider,0.877,1,0,0,2,-2.015599,18.50427,-29.90023,2.7,8.2,23.9,Ball,Bola mala,77,390,390,50,-1.397946,1.577039,7f266c63-9dba-4e9d-bf39-c0e74e631ea7,1.088918,2.848146,221.555,,81.9,1.565,3.411,021744,2017-07-19T02:17:44Z,4.29703,-119.7591,-0.9828794330997179,-0.535488418947163,50.000000000000064,5.888078565679772,12,Mariners,Astros
188,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,48,021653,2017-07-19T02:16:53Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Home Run,Jonrón,5,1,B,SI,sinker,0.713,2,0,0,3,-15.60705,24.26407,-26.03033,28.5,7.8,23.9,Ball,Bola mala,79.9,391,391,24,-9.926755,3.90767,9a55b800-7edc-40be-9265-1a58f2bc9f37,3.160429e-02,0.7411522,248.513,,86.6,1.565,3.411,021804,2017-07-19T02:18:04Z,4.55953,-125.6614,-6.641127339414712,-0.5398312883470474,50.000000000000014,5.518325704013429,14,Mariners,Astros
189,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,48,021653,2017-07-19T02:16:53Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Home Run,Jonrón,5,1,S,SL,slider,0.881,3,0,0,4,1.501493,20.64589,-31.41999,-3.5,9,23.9,Called Strike,Strike cantado,75.6,392,392,39,1.045241,0.5249282,8acb3969-3259-4f69-8e52-1c0708807e1e,0.6284924,2.175199,116.665,2150.19,81.5,1.565,3.411,021829,2017-07-19T02:18:29Z,2.732712,-118.5444,-2.0000524772807546,-0.6705576418096688,50.000000000000036,5.872152481701092,9,Mariners,Astros
190,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,48,021653,2017-07-19T02:16:53Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Home Run,Jonrón,5,1,S,SI,sinker,0.925,3,1,0,5,-17.70186,26.24638,-22.7247,36.1,6.9,23.8,Foul,Foul,81.2,393,393,54,-10.51543,5.613192,4364204e-4556-474e-b379-9c6a19297afb,-0.6952258,2.86599,241.906,,88.3,1.565,3.411,021848,2017-07-19T02:18:48Z,3.592224,-128.8413,-2.7451912358618134,-0.740646605824376,50.00000000000004,5.6973460289249545,1,Mariners,Astros
191,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,48,021653,2017-07-19T02:16:53Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Home Run,Jonrón,5,1,X,CU,curveball,0.791,3,2,1,6,3.128539,20.35436,-36.46575,-4.9,11,23.9,"In play, run(s)","En juego, carrera(s)",73.4,394,394,21,2.328676,-3.194454,e9906bf6-3b69-4003-abf6-e88d4b5c9949,-0.2913815,2.370455,36.09,,79.2,1.565,3.411,021922,2017-07-19T02:19:22Z,0.1211459,-115.2939,-0.13695693328412664,-0.6450587967731195,49.999999999999964,5.933921752291196,4,Mariners,Astros
192,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,49,021943,2017-07-19T02:19:43Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Flyout,Elevado de Out,5,1,S,CU,curveball,0.936,0,0,0,1,3.632122,19.94224,-39.44632,-5.1,12.4,23.9,Called Strike,Strike cantado,71.3,400,400,91,2.868729,-5.743796,595fb721-70e2-4a39-a4c7-c80c212e7755,-0.7873054,3.045275,26.538,,77.4,1.627,3.549,022122,2017-07-19T02:21:22Z,-0.9991314,-112.306,2.082381375002244,-0.705847633329206,50.00000000000001,6.111974083612433,11,Mariners,Astros
193,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,49,021943,2017-07-19T02:19:43Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Flyout,Elevado de Out,5,1,B,SI,sinker,0.791,0,1,0,2,-10.15649,25.46746,-20.04755,22.7,5.8,23.8,Ball,Bola mala,79.5,401,401,25,-6.320648,7.546633,4e33e0dc-7e74-4224-9f8b-008530c99ec6,1.548359,1.806955,219.947,2011.298,86.8,1.627,3.549,022137,2017-07-19T02:21:37Z,6.906141,-125.9423,-5.535300878878327,-0.407546305521834,50.00000000000006,5.653479682054111,14,Mariners,Astros
194,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,49,021943,2017-07-19T02:19:43Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Flyout,Elevado de Out,5,1,S,CU,curveball,0.895,1,1,0,3,6.457203,20.95004,-34.79471,-10.7,10.8,23.9,Swinging Strike,Strike tirándole,73.2,402,402,52,4.822636,-1.957273,d0a6c71b-5bc1-49c3-879d-e9d97068fed5,0.7167283,1.29182,67.909,2119.121,79.1,1.627,3.549,022156,2017-07-19T02:21:56Z,1.502056,-114.8931,-2.8002014305857736,-0.5716327424123802,49.999999999999964,5.902041995048079,14,Mariners,Astros
195,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,6,bottom,49,021943,2017-07-19T02:19:43Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Flyout,Elevado de Out,5,1,X,CU,curveball,0.919,1,2,1,4,5.388534,21.82905,-37.42086,-8.2,11.7,23.9,"In play, out(s)","En juego, out(s)",72.7,403,403,10,4.172544,-4.062799,78d1f641-9a0a-4ffb-94e6-ba3718fee1c3,5.280835e-02,1.023175,45.762,,78.6,1.627,3.549,022217,2017-07-19T02:22:17Z,0.3781523,-114.449,-2.6505468736110265,-0.6441036940169867,50.000000000000014,5.873743944614209,14,Mariners,Astros
196,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,50,022351,2017-07-19T02:23:51Z,572122,Kyle Seager,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,5,1,B,FT,two-seam fastball,0.9,0,0,0,1,-17.32258,25.91465,-19.78415,38.9,5.8,23.8,Ball,Bola mala,83.1,408,408,75,-9.811634,7.017727,4b5be410-7411-405b-b121-69c727869b6e,-1.287364,3.559984,234.425,2222.911,90.5,1.535,3.371,022457,2017-07-19T02:24:57Z,6.837297,-131.5434,-0.13177495871168388,-2.635698496181979,50.000000000000036,5.0680441236813225,11,Mariners,Astros
